Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
20111201,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,7381
20111201,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,116983
20111201,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,116867
20111201,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,6735
20111201,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7649
20111201,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,16402
20111201,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,16860
20111201,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,18417
20111201,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,20526
20111201,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9056
20111201,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,10731
20111201,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,101190
20111201,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,101735
20111201,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,4556
20111201,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,5006
20111201,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,10903
20111201,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,14260
20111201,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,5528
20111201,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,5783
20111201,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,G,4232
20111201,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,G,4777
20111201,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,18397
20111201,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,17888
20111201,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,8279
20111201,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,8339
20111201,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,6064
20111201,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,6547
20111201,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5411
20111201,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6281
20111201,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,35100
20111201,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,36172
20111201,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,5598
20111201,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,5237
20111201,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,5573
20111201,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,6609
20111201,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,3396
20111201,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,3400
20111201,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,15338
20111201,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,15396
20111201,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,7768
20111201,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,10936
20111201,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,14783
20111201,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,13942
20111201,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,16509
20111201,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,17109
20111201,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,704
20111201,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,916
20111201,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,137963
20111201,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,139690
20111201,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,2433
20111201,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,10274
20111201,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,11578
20111201,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,123874
20111201,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,129271
20111201,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,110
20111201,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,3451
20111201,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,3715
20111201,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,5667
20111201,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,5433
20111201,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,5039
20111201,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,6288
20111201,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,62801
20111201,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,62888
20111201,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,79523
20111201,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,83654
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,37340
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,43312
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,20287
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,20333
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,307
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,385450
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,386334
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,5821
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,59454
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,61952
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,1868
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,9410
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,9563
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,461
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,10474
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,10977
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,338
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,19305
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,19223
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,221
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,16306
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,16041
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Thru / Transit,Other,International,G,1
20111201,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Low Fare,Terminal 3,F,4797
20111201,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,144841
20111201,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,148887
20111201,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,5701
20111201,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,7649
20111201,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,7920
20111201,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,9002
20120101,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,3900
20120101,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,3227
20120101,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,A,7501
20120101,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,A,7458
20120101,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,9546
20120101,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,9491
20120101,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,7482
20120101,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,6915
20120101,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,7366
20120101,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,6882
20120101,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,9202
20120101,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,10876
20120101,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,8735
20120101,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,8694
20120101,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,30082
20120101,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,29404
20120101,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,7004
20120101,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,5858
20120101,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,7871
20120101,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,7105
20120101,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,119287
20120101,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,110538
20120101,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8278
20120101,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,6703
20120101,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,16944
20120101,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,16194
20120101,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,21222
20120101,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,18534
20120101,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,10789
20120101,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,10400
20120101,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,90389
20120101,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,85884
20120101,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,4925
20120101,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,4317
20120101,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,14107
20120101,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,12675
20120101,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,10499
20120101,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,9564
20120101,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,17222
20120101,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,14992
20120101,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,8686
20120101,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,7921
20120101,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5760
20120101,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,6497
20120101,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,6499
20120101,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5591
20120101,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,38137
20120101,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,38921
20120101,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,5881
20120101,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,4792
20120101,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,7053
20120101,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,6660
20120101,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,3408
20120101,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,3070
20120101,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,17769
20120101,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,15595
20120101,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,12126
20120101,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,10526
20120101,Servisair,,Servisair,,Domestic,US,Deplaned,Low Fare,International,A,77
20120101,Servisair,,Servisair,,Domestic,US,Enplaned,Low Fare,International,A,77
20120101,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,14727
20120101,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,14944
20120101,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,18521
20120101,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,16842
